shot,seed,epoch,train_loss,train_ce_loss,train_proto_loss,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
10,3,1,2.567712092399597,2.5605212211608888,0.03595431465655565,0.1625,2.2387397289276123,0.43661971830985913,0.40625,0.3951011714589988,0.3275056692819851,0.35345338569949386
10,3,2,2.0037776827812195,1.996944832801819,0.034164376091212034,0.5625,1.8246563219688308,0.6408450704225352,0.63125,0.6146847565841977,0.5834925623625313,0.5907621249486684
10,3,3,1.5488253355026245,1.5426206111907959,0.031023704539984466,0.75625,1.4749053666289424,0.7464788732394366,0.725,0.7280127693535514,0.6832496067420014,0.7031644284748317
10,3,4,1.1628356337547303,1.1572084426879883,0.02813585288822651,0.8875,1.1929023500899194,0.8098591549295775,0.78125,0.7959770114942528,0.7537374101369507,0.78149989874586
10,3,5,0.8647916078567505,0.8595106899738312,0.02640455449000001,0.9375,0.9820258768511491,0.8380281690140845,0.8062499999999999,0.8262026394210302,0.7912474130401762,0.8237646907494942
10,3,6,0.6351868569850921,0.6301587641239166,0.025140427751466632,0.96875,0.8295618203324331,0.8380281690140845,0.83125,0.8262765957446808,0.8325554283411583,0.8327502478961407
10,3,7,0.46933997571468355,0.46449303030967715,0.024234739877283574,0.98125,0.7253791715057802,0.8661971830985915,0.88125,0.8565504040833688,0.8776624049782871,0.8647956675811683
10,3,8,0.3565026193857193,0.35184516608715055,0.023287301929667593,0.9875,0.6487021572153333,0.8802816901408451,0.89375,0.8716503615482774,0.8893179291253982,0.8779286525356599
10,3,9,0.27395313382148745,0.2694831356406212,0.022349977446720005,0.99375,0.5938770561151101,0.8873239436619719,0.8999999999999999,0.8792003402807316,0.8966191450663199,0.8861553747226141
10,3,10,0.21921020299196242,0.21488311588764192,0.021635441156104208,1.0,0.5564712974387156,0.8943661971830986,0.90625,0.8867503190131859,0.9032094845513963,0.8935811093536861
10,3,11,0.17875439375638963,0.17450720220804214,0.02123595648445189,1.0,0.5288024511135799,0.9014084507042254,0.9125,0.8943002977456401,0.9100000795772853,0.9012324840307443
10,3,12,0.14966702684760094,0.14556084498763083,0.020530906645581125,1.0,0.5100298381187547,0.9014084507042254,0.9125,0.8943002977456401,0.9100000795772853,0.9012324840307443
10,3,13,0.12770157903432847,0.123723154515028,0.019892128510400654,1.0,0.49499716473297334,0.9014084507042254,0.9125,0.8943002977456401,0.9100000795772853,0.9012324840307443
10,3,14,0.11022265553474427,0.106373380869627,0.019246369227766992,1.0,0.4847825219933416,0.9084507042253521,0.91875,0.9018502764780945,0.9167906746031745,0.9088838587078024
10,3,15,0.09646877273917198,0.09277853518724441,0.018451183615252376,1.0,0.47637336438810324,0.9014084507042254,0.9125,0.8943002977456401,0.9100000795772853,0.9012324840307443
10,3,16,0.0852269757539034,0.08162307664752007,0.01801949888467789,1.0,0.468205816309217,0.9014084507042254,0.9125,0.8943002977456401,0.9100000795772853,0.9012324840307443
10,3,17,0.07615502662956715,0.07267451770603657,0.01740254368633032,1.0,0.4659003413898844,0.9014084507042254,0.9125,0.8943002977456401,0.9100000795772853,0.9012324840307443
10,3,18,0.06879801116883755,0.06542344465851783,0.016872831108048558,1.0,0.46343883074505227,0.9084507042253521,0.91875,0.9018502764780945,0.9167906746031745,0.9088838587078024
10,3,19,0.06233929321169853,0.05904699750244617,0.016461479291319848,1.0,0.45917062104587825,0.9014084507042254,0.9125,0.8943002977456401,0.9100000795772853,0.9012324840307443
10,3,20,0.05655100643634796,0.05332689881324768,0.01612053536809981,1.0,0.4575272974833636,0.9084507042253521,0.91875,0.9018502764780945,0.9167906746031745,0.9088838587078024
10,3,21,0.05190031491219997,0.048740307614207265,0.015800037328153847,1.0,0.4562231797567556,0.9084507042253521,0.91875,0.9018502764780945,0.9167906746031745,0.9088838587078024
10,3,22,0.047682689130306245,0.04462143145501614,0.015306284767575562,1.0,0.45668383047614297,0.9014084507042254,0.9125,0.8943002977456401,0.9108117678889737,0.9021470624101112
10,3,23,0.04415301866829395,0.04116709940135479,0.014929594611749053,1.0,0.4562099349330848,0.9014084507042254,0.9125,0.8943002977456401,0.9108117678889737,0.9021470624101112
10,3,24,0.04080484826117754,0.037886982411146165,0.014589328365400434,1.0,0.4554101220318969,0.9014084507042254,0.9125,0.8943002977456401,0.9108117678889737,0.9021470624101112
